My Family/Mi Familia;;88;;79;;R;;A second-generation Mexican immigrant narrates his family history, beginning with the journey of his father, Jose (Jacob Vargas), across Mexico to Los Angeles where he meets Maria (Jennifer Lopez) and starts a family. Each subsequent generation contends with political and social hardships, ranging from illegal deportations in the 1940s to racial tensions and gang fights in the '60s and '70s. Yet through it all, or perhaps because of it, the family remains strong.;;History,Drama;;Gregory Nava;;1995;;Jimmy Smits,Esai Morales,Eduardo López Rojas,Jenny Gago,Elpidia Carrillo,Lupe Ontiveros,Jacob Vargas,Jennifer Lopez,Maria Canals,León Singer,Michael DeLorenzo,Jonathan Hernandez,Constance Marie,Edward James Olmos,Enrique Castillo,Scott Bakula
Clockers;;74;;72;;R;;Nineteen-year-old "Strike" Dunham (Mekhi Phifer) is a small-time street drug dealer for Rodney Little (Delroy Lindo), who wants Strike to kill a former dealer who stole from him. When the man turns up dead, Strike is suspected. But before homicide detective Rocco Klein (Harvey Keitel) has a chance to investigate, Strike's brother, Victor (Isaiah Washington), confesses to the crime -- and Klein suspects that Victor, a virtuous family man, is trying to cover up for Strike.;;Drama;;Spike Lee;;1995;;Harvey Keitel,John Turturro,Delroy Lindo,Mekhi Phifer,Isaiah Washington,Keith David,Peewee Love,Regina Taylor,Thomas Byrd,Kirk "Sticky Fingaz" Jones,Fredro Starr,E.O. Nolasco,Lawrence B. Adisa,Hassan Johnson,Frances Foster,Michael Imperioli,Lisa Arrindell Anderson,Paul Calderone,Brendan Kelly,Mike Starr
Sabrina;;64;;63;;PG;;Sabrina Fairchild (Julia Ormond) is a chauffeur's daughter who grew up with the wealthy Larrabee family. She always had unreciprocated feelings for David (Greg Kinnear), the family's younger son and playboy. But after returning from Paris, Sabrina has become a glamorous woman who gets David's attention. His older, work-minded brother Linus (Harrison Ford) thinks their courtship is bad for the family business and tries to break them up -- but then he starts to fall for her too.;;Romance,Comedy;;Sydney Pollack;;1995;;Harrison Ford,Julia Ormond,Greg Kinnear,Nancy Marchand,John Wood,Richard Crenna,Angie Dickinson,Lauren Holly,Fanny Ardant,Dana Ivey,Valérie Lemercier,Patrick Bruel,Miriam Colon,Elizabeth Franz
Go Fish;;58;;75;;R;;After leaving behind her girlfriend to attend college in Chicago, young lesbian Max West (Guinevere Turner) is introduced to Ely (V.S. Brodie), a slightly older woman with quirky habits. While Max and Ely quickly develop an attraction to each another, a poorly timed phone call from Max's long-distance girlfriend, Kate, brings things to an abrupt halt. Meanwhile Max's roommate, Kia (T. Wendy McMillan), helps her girlfriend, Evy (Migdalia Melendez), cope with some tough times at home.;;Lgbtq+,Comedy;;Rose Troche;;1995;;V.S. Brodie,Guinevere Turner,T. Wendy McMillan,Migdalia Melendez,Anastasia Sharp,Betty Jeannie Pejko
Seven;;95;;82;;R;;When retiring police Detective William Somerset (Morgan Freeman) tackles a final case with the aid of newly transferred David Mills (Brad Pitt), they discover a number of elaborate and grizzly murders. They soon realize they are dealing with a serial killer (Kevin Spacey) who is targeting people he thinks represent one of the seven deadly sins. Somerset also befriends Mills' wife, Tracy (Gwyneth Paltrow), who is pregnant and afraid to raise her child in the crime-riddled city.;;Crime,Drama,Mystery & thriller;;David Fincher;;1995;;Brad Pitt,Morgan Freeman,Gwyneth Paltrow,R. Lee Ermey,Richard Roundtree,John C. McGinley,Julie Araskog,Mark Boone Junior,John Cassini,Reg E. Cathey,Peter Crombie,Kevin Spacey,Hawthorne James,Michael Massee,Leland Orser,Richard Portnow,Richard Schiff,Pamala Tyson
Babe;;67;;97;;G;;Gentle farmer Arthur Hoggett (James Cromwell) wins a piglet named Babe (Christine Cavanaugh) at a county fair. Narrowly escaping his fate as Christmas dinner when Farmer Hoggett decides to show him at the next fair, Babe bonds with motherly border collie Fly (Miriam Margolyes) and discovers that he too can herd sheep. But will the other farm animals, including Fly's jealous husband Rex, accept a pig who doesn't conform to the farm's social hierarchy?;;Fantasy,Kids & family,Comedy,Drama;;Chris Noonan;;1995;;James Cromwell,Magda Szubanski,Hugo Weaving,Mary Acres,David Webb,Marshall Napier,John Doyle,Christine Cavanaugh,Miriam Margolyes,Danny Mann,Paul Goddard
Pocahontas;;64;;55;;G;;This is the Disney animated tale of the romance between a young American Indian woman named Pocahontas (Irene Bedard) and Capt. John Smith (Mel Gibson), who journeyed to the New World with other settlers to begin fresh lives. Her powerful father, Chief Powhatan, disapproves of their relationship and wants her to marry a native warrior. Meanwhile, Smith's fellow Englishmen hope to rob the Native Americans of their gold. Can Pocahontas' love for Smith save the day?;;Kids & family,Adventure,Animation;;Mike Gabriel,Eric Goldberg;;1995;;Irene Bedard,Judy Kuhn,Mel Gibson,Linda Hunt,John Kassir,Frank Welker,David Ogden Stiers,Christian Bale,James Apaumut Fall,Billy Connolly,Joe Baker,Danny Mann,Gordon Tootoosis,Russell Means,Michelle St. John
Billy Madison;;79;;42;;PG-13;;Man-child Billy Madison (Adam Sandler) has been a spoiled rich kid all his life, and spends his days drinking and partying. When his father, hotel magnate Brian (Darren McGavin), becomes fed up with his son's irresponsible ways, he issues an ultimatum. Since Billy passed all his schooling thanks to his father's influence and bribes, he must retake and pass every grade in 24 weeks. Otherwise, the business will be turned over to Brian's conniving associate, Eric (Bradley Whitford).;;Comedy;;Tamra Davis;;1995;;Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras,Bradley Whitford,Josh Mostel,Norm Macdonald,Mark Beltzman,Larry Hankin,Theresa Merritt
Showgirls;;37;;22;;NC-17;;Nomi (Elizabeth Berkley) arrives in Las Vegas with only a suitcase and a dream of becoming a top showgirl. She quickly befriends Molly (Gina Ravera), who works at the high-profile Stardust Hotel, and lands a job at a seedy strip club. A chance meeting with Cristal (Gina Gershon), the Stardust's marquee dancer, and her powerful boyfriend, Zack (Kyle MacLachlan), brings Nomi one step closer to realizing her dream. But, as she ascends to the top, Nomi begins to wonder if it's all worth it.;;Lgbtq+,Drama;;Paul Verhoeven;;1995;;Elizabeth Berkley Lauren,Kyle MacLachlan,Gina Gershon,Glenn Plummer,Robert Davi,Alan Rachins,Gina Ravera,Lin Tucci,Greg Travis,Al Ruscio,Patrick Bristow,William Shockley,Michelle Johnston,Dewey Weber,Rena Riffel
Die Hard With a Vengeance;;83;;59;;R;;Detective John McClane (Bruce Willis) is now divorced, alcoholic and jobless after getting fired for his reckless behavior and bad attitude. He is called back into action, however, when a cryptic terrorist (Jeremy Irons) takes New York City hostage in a lethal game of "Simon Says" and refuses to speak with anyone but McClane. Teaming up with a street-savvy electrician named Zeus Carver (Samuel L. Jackson), McClane dashes through the city, trying to stay one step ahead of a murderous plot.;;Adventure,Mystery & thriller,Action;;John McTiernan;;1995;;Bruce Willis,Jeremy Irons,Samuel L. Jackson,Graham Greene,Colleen Camp,Larry Bryggman,Anthony Peck,Nick Wyman,Sam Phillips
Crimson Tide;;83;;88;;R;;After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey (Gene Hackman) signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter (Denzel Washington) to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsay insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.;;Mystery & thriller,Drama;;Tony Scott;;1995;;Denzel Washington,Gene Hackman,George Dzundza,Viggo Mortensen,James Gandolfini,Matt Craven,Lillo Brancato,Rocky Carroll,Danny Nucci,Steve Zahn,Ricky Schroder,Vanessa Bell Calloway
Casper;;49;;51;;PG;;Casper (voiced by Malachi Pearson) is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey (Bill Pullman) arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat (Christina Ricci). Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.;;Kids & family,Fantasy;;Brad Silberling;;1995;;Christina Ricci,Bill Pullman,Cathy Moriarty,Eric Idle,Malachi Pearson,Joe Nipote,Joe Alaskey,Brad Garrett
Mallrats;;82;;57;;R;;T.S. (Jeremy London) and his best friend, Brodie (Jason Lee), take a trip to the mall after their girlfriends break up with them. T.S.'s girlfriend, Brandi (Claire Forlani), is participating in a dating game show at the mall, which was the initial cause of their breakup. Meanwhile, Brodie's ex, Rene (Shannen Doherty), has begun dating sleazy store manager Shannon (Ben Affleck). T.S. and Brodie seek out ways to ruin the game show, hunted all the while by Brandi's father, Jared (Michael Rooker).;;Comedy;;Kevin Smith;;1995;;Shannen Doherty,Jeremy London,Jason Lee,Claire Forlani,Michael Rooker,Priscilla Barnes,Renée Humphrey,Ben Affleck,Joey Lauren Adams,Stan Lee,Jason Mewes,Ethan Suplee,Brian O'Halloran,Art James,Kevin Smith,David Brinkley
Before Sunrise;;93;;100;;R;;On his way to Vienna, American Jesse (Ethan Hawke) meets Celine (Julie Delpy), a student returning to Paris. After long conversations forge a surprising connection between them, Jesse convinces Celine to get off the train with him in Vienna. Since his flight to the U.S. departs the next morning and he has no money for lodging, they wander the city together, taking in the experiences of Vienna and each other. As the night progresses, their bond makes separating in the morning a difficult choice.;;Romance;;Richard Linklater;;1995;;Ethan Hawke,Julie Delpy,Erni Mangold,Hanno Poeschl,Karl Bruckschwaiger,Tex Rubinowitz,Andrea Eckert,Haymon Maria Buttinger
Assassins;;45;;16;;R;;Assassin Robert Rath (Sylvester Stallone) arrives at a funeral to kill a prominent mobster, only to witness rival hired gun Miguel Bain (Antonio Banderas) complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his target, Electra (Julianne Moore), and becomes a marked man himself.;;Action;;Richard Donner;;1995;;Sylvester Stallone,Antonio Banderas,Julianne Moore,Anatoli Davydov,Muse Watson,Stephen Kahan,Kelly Rowan,Reed Diamond,Kai Wulff,Kerry Skaisky
Get Shorty;;70;;88;;R;;Chili Palmer (John Travolta) is a Miami mobster who gets sent by his boss, the psychopathic "Bones" Barboni (Dennis Farina), to collect a bad debt from Harry Zimm (Gene Hackman), a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady (Rene Russo), the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.;;Comedy;;Barry Sonnenfeld;;1995;;John Travolta,Gene Hackman,Rene Russo,Danny DeVito,Dennis Farina,Delroy Lindo,James Gandolfini,David Paymer,Martin Ferrero,Miguel Sandoval,Jon Gries,Linda Hart,Bette Midler,Harvey Keitel,Penny Marshall
Hackers;;68;;32;;PG-13;;A teenage hacker finds himself framed for the theft of millions of dollars from a major corporation. Master hacker Dade Murphy, aka Zero Cool, aka Crash Override, has been banned from touching a keyboard for seven years after crashing over 1,500 Wall Street computers at the age of 11. Now keen to get back in front of a monitor, he finds himself in more trouble than ever.;;Mystery & thriller,Drama;;Iain Softley;;1995;;Jonny Lee Miller,Angelina Jolie,Jesse Bradford,Matthew Lillard,Laurence Mason,Renoly Santiago,Fisher Stevens,Alberta Watson,Darren Lee,Peter Kim,Ethan Browne,Lorraine Bracco,Wendell Pierce,Penn Jillette
Clueless;;76;;81;;PG-13;;Shallow, rich and socially successful Cher (Alicia Silverstone) is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai (Brittany Murphy) a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother (Paul Rudd) was right about how misguided she was -- and falls for him.;;Comedy;;Amy Heckerling;;1995;;Alicia Silverstone,Stacey Dash,Brittany Murphy,Paul Rudd,Dan Hedaya,Donald Faison,Elisa Donovan,Breckin Meyer,Jeremy Sisto,Aida Linares,Wallace Shawn,Twink Caplan
Dolores Claiborne;;82;;84;;R;;In a small New England town, Dolores Claiborne (Kathy Bates) works as a housekeeper for the rich but heartless Vera Donovan (Judy Parfitt). When Vera turns up dead, Dolores is accused of killing her elderly employer -- so her estranged daughter, Selena (Jennifer Jason Leigh), a well-respected New York City journalist, decides to visit her mother and investigate the matter for herself. As Selena digs deeper into the case, she uncovers shocking truths about the murder and her own childhood.;;Crime,Drama;;Taylor Hackford;;1995;;Kathy Bates,Jennifer Jason Leigh,Judy Parfitt,Christopher Plummer,David Strathairn,Eric Bogosian,John C. Reilly,Ellen Muth,Bob Gunton,Roy Cooper,Wayne Robson
Antonia's Line;;91;;68;;R;;After World War II, Antonia (Willeke van Ammelrooy) and her daughter, Danielle (Els Dottermans), go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger (Mil Seghers), would-be suitor Bas (Jan Decleir) and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.;;Comedy,Drama;;Marleen Gorris;;1995;;Willeke van Ammelrooy,Els Dottermans,Jan Decleir,Marina de Graaf,Mil Seghers,Jan Steen,Veerle van Overloop,Elsie de Brauw,Thyrza Ravesteijn,Dora van der Groen
Muriel's Wedding;;84;;79;;R;;Socially awkward Muriel Heslop (Toni Collette) wants nothing more than to get married. Unfortunately, due to her oppressive politician father (Bill Hunter), Muriel has never even been on a date. Ostracized by her more socially adept friends, Muriel runs into fellow outcast Rhonda Epinstalk (Rachel Griffiths), and the two move from their small Australian town to the big city of Sydney, where Muriel changes her name and begins the arduous task of redesigning her life to match her fantasies.;;Romance,Comedy;;P.J. Hogan;;1995;;Toni Collette,Bill Hunter,Rachel Griffiths,Jeanie Drynan,Gennie Nevinson,Daniel Lapaine
