Touch the Sound;;73;;88;;NC;;At age 8, Scottish percussionist Evelyn Glennie realized she was going deaf. A high school teacher advised her to practice without a hearing aid, responding to the music with her other senses. This documentary follows her travels as she demonstrates her ability to play music using vibrations and other tactile sensations. Included is everything from public performances at Grand Central Station in New York City to collaborative work on an improvised album in an abandoned factory in Berlin.;;Documentary;;Thomas Riedelsheimer;;2004;;NC;;https://www.rottentomatoes.com/m/touch-the-sound
DIG!;;90;;89;;R;;After the alternative music boom of the early 1990s, two bands choose very different paths to fame. Portland, Oregon's the Dandy Warhols, led by the self-conscious and career-minded Courtney Taylor-Taylor, sign with a major label and score a radio hit. San Francisco's Brian Jonestown Massacre, fronted by the abrasive and unpredictable Anton Newcombe, seemingly go out of their way to impede their own rise to fame with a series of increasingly bizarre incidents, including onstage fistfights.;;Documentary;;Ondi Timoner;;2004;;NC;;https://www.rottentomatoes.com/m/dig
Friday Night Lights;;85;;82;;PG-13;;A small, turbulent town in Texas obsesses over their high school football team to an unhealthy degree. When the star tailback, Boobie Miles (Derek Luke), is seriously injured during the first game of the season, all hope is lost, and the town's dormant social problems begin to flare up. It is left to the inspiring abilities of new coach Gary Gaines (Billy Bob Thornton) to instill in the other team members -- and, by proxy, the town itself -- a sense of self-respect and honor.;;Drama;;Peter Berg;;2004;;Billy Bob Thornton,Derek Luke,Jay Hernandez,Lucas Black,Garrett Hedlund,Tim McGraw,Connie Britton,Lee Thompson Young,Lee Jackson,Grover Coulson,Connie Cooper,Kasey Stevens,Ryanne Duzich,Amber Heard,Morgan Farris;;https://www.rottentomatoes.com/m/friday_night_lights
Monster;;81;;81;;R;;Shortly after moving to Florida, longtime prostitute Aileen Wuornos (Charlize Theron) meets young and reserved Selby Wall (Christina Ricci) and a romance blossoms. When a john (Lee Tergesen) attempts to brutalize Aileen, she kills him and resolves to give up prostitution. But supporting herself and her new girlfriend through legitimate means proves extremely difficult, and she soon falls back on old ways. More johns die, and Selby can't help but think her new friend is responsible.;;Drama,Crime,Biography,Lgbtq+;;Patty Jenkins;;2004;;Charlize Theron,Christina Ricci,Bruce Dern,Scott Wilson,Pruitt Taylor Vince,Lee Tergesen,Annie Corley,Marco St. John;;https://www.rottentomatoes.com/m/monster
The Twilight Samurai;;94;;99;;NC;;In 1860s Japan, samurai Seibei (Hiroyuki Sanada) lives in a rural village with his mother and daughters, where he is stuck working as a bookkeeper rather than a warrior. Disillusioned by his position in society and the death of his wife, Seibei finally is stirred from his malaise by the arrival of Tomoe (Rie Miyazawa), a woman he loved as a child. His feelings for her are still strong, but the burdens of family, career and social standings could keep Seibei from following his desires.;;Drama;;Yôji Yamada;;2004;;Hiroyuki Sanada,Rie Miyazawa,Nenji Kobayashi,Ren Ôsugi,Hiroshi Kanbe,Min Tanaka,Erina Hashiguchi,Miki Itô;;https://www.rottentomatoes.com/m/twilight_samurai
Vera Drake;;84;;92;;R;;In 1950s England, housekeeper Vera Drake (Imelda Staunton) is a kindly wife and mother who offers selfless devotion and unwavering care to her family, which includes her husband (Philip Davis) and two grown children (Alex Kelly, Daniel Mays). However, unknown to her friends and family, Drake provides abortions to local women with unwanted pregnancies. When the authorities learn of her illegal activities, Drake loses the admiration of many around her -- and possibly her freedom.;;Drama;;Mike Leigh;;2004;;Imelda Staunton,Philip Davis,Peter Wight,Adrian Scarborough,Heather Craney,Daniel Mays,Alex Kelly,Sally Hawkins,Eddie Marsan,Ruth Sheen,Helen Coker,Martin Savage,Sinead Matthews,Allan Corduner,Lesley Sharp,Jim Broadbent,Fenella Woolgar,Lesley Manville,Sandra Voe,Liz White;;https://www.rottentomatoes.com/m/vera_drake
The Corporation;;90;;89;;NC;;This documentary begins with an unusual detail that came from the 14th Amendment: Under constitutional law, corporations are seen as individuals. So, filmmaker Mark Achbar asks, what type of person would a corporation be? The evidence, according to such political activists as Noam Chomsky and filmmaker Michael Moore and company heads like carpet magnate Ray Anderson, points to a bad one, as the film aims to expose IBM's Nazi ties and these large businesses' exploitation of human rights.;;Documentary;;Mark Achbar,Jennifer Abbott;;2004;;Milton Friedman,Samuel Epstein,Peter Drucker,Noam Chomsky,Chris Barrett,Maude Barlow,Ray Anderson,Mikela J. Mikael;;https://www.rottentomatoes.com/m/the_corporation_2004
The Machinist;;83;;77;;R;;Factory worker Trevor Reznik (Christian Bale) suffers from insomnia so severe that his condition has taken its toll on his weight and his mental health. When Trevor unintentionally causes an on-the-job accident that horribly injures a coworker (Michael Ironside), he begins to become even more troubled. Despite a relationship with Stevie (Jennifer Jason Leigh), a pretty prostitute, Trevor descends further into paranoia, blaming his problems on an enigmatic figure named Ivan (John Sharian).;;Mystery & thriller;;Brad Anderson;;2004;;Christian Bale,Jennifer Jason Leigh,Aitana Sánchez-Gijón,John Sharian,Michael Ironside,Lawrence Gilliard Jr.,Reg E. Cathey,Anna Massey;;https://www.rottentomatoes.com/m/machinist
Million Dollar Baby;;90;;90;;PG-13;;Frankie Dunn (Clint Eastwood) is a veteran Los Angeles boxing trainer who keeps almost everyone at arm's length, except his old friend and associate Eddie "Scrap Iron" Dupris (Morgan Freeman). When Maggie Fitzgerald (Hilary Swank) arrives in Frankie's gym seeking his expertise, he is reluctant to train the young woman, a transplant from working-class Missouri. Eventually, he relents, and the two form a close bond that will irrevocably change them both.;;Drama;;Clint Eastwood;;2004;;Clint Eastwood,Hilary Swank,Morgan Freeman,Anthony Mackie,Jay Baruchel,Mike Colter,Lucia Rijker,Margo Martindale,Riki Lindhome,Brian F. O'Byrne,Michael Peña,Benito Martinez,Bruce MacVittie;;https://www.rottentomatoes.com/m/million_dollar_baby
Harry Potter and the Prisoner of Azkaban;;86;;90;;PG;;Harry Potter's (Daniel Radcliffe) third year at Hogwarts starts off badly when he learns deranged killer Sirius Black (Gary Oldman) has escaped from Azkaban prison and is bent on murdering the teenage wizard. While Hermione's (Emma Watson) cat torments Ron's (Rupert Grint) sickly rat, causing a rift among the trio, a swarm of nasty Dementors is sent to protect the school from Black. A mysterious new teacher helps Harry learn to defend himself, but what is his secret tie to Sirius Black?;;Adventure,Fantasy,Kids & family;;Alfonso Cuarón;;2004;;Daniel Radcliffe,Rupert Grint,Emma Watson,Gary Oldman,David Thewlis,Michael Gambon,Alan Rickman,Maggie Smith,Robbie Coltrane,Tom Felton,Emma Thompson,Julie Walters,Timothy Spall,Julie Christie,Peter Best,David Bradley,Alfred Enoch,Pam Ferris,Dawn French,Jimmy Gardner;;https://www.rottentomatoes.com/m/harry_potter_and_the_prisoner_of_azkaban
The Motorcycle Diaries;;92;;83;;R;;On a break before his last semester of medical school, Ernesto "Che" Guevara (Gael García Bernal) travels with his friend Alberto Granado (Rodrigo de la Serna) from Brazil to Peru by motorcycle. The two men soon witness the great disparities in South America, encountering poor peasants and observing the exploitation of labor by wealthy industrialists. When they reach a leper colony in Peru, Ernesto's values have changed so much that he sides with the sufferers, forgetting his own comfort.;;Drama,Biography;;Walter Salles;;2004;;Gael García Bernal,Rodrigo de la Serna,Mercedes Morán,Mia Maestro,Jorge Chiarella,Jean Pierre Noher,Facundo Espinosa,Lucas Oro;;https://www.rottentomatoes.com/m/the_motorcycle_diaries
Overnight;;71;;78;;R;;This documentary follows Troy Duffy, a brash, foul-mouthed bartender whose screenplay for an action film called "Boondock Saints" scores him a generous contract to write and direct the film for Harvey Weinstein at Miramax Studios. Duffy's band, the Brood, is also in the midst of signing a contract with Madonna's Maverick Records. Duffy's fiery manner is instrumental to his success, but when the deals go sour, no one seems safe from his explosive temper.;;Documentary;;Mark Brian Smith,Tony Montana;;2004;;NC;;https://www.rottentomatoes.com/m/overnight
Collateral;;84;;86;;R;;A cab driver realizes his current fare is a hit man that has been having him drive around from mark to mark until the last witness to a crime is dead. When the cabbie finally figures out the truth, he must prevent the assassin from wiping out his last witness without becoming the next in the professional killer's line of casualties.;;Drama,Crime,Mystery & thriller;;Michael Mann;;2004;;Tom Cruise,Jamie Foxx,Jada Pinkett Smith,Mark Ruffalo,Peter Berg,Bruce McGill,Irma P. Hall,Barry Shabaka Henley,Richard T. Jones,Klea Scott,Bodhi Elfman,Debi Mazar,Javier Bardem,Paul Adelstein;;https://www.rottentomatoes.com/m/collateral
Tarnation;;82;;92;;NC;;Filmmaker Jonathan Caouette examines his family history in this inventive low-budget documentary. Collecting decades' worth of home movies and videotapes, answering machine messages and family snapshots, the film documents both the mental illness of his mother, Renee, and Caouette's own early recognition of his homosexuality. The pair's survival in an atmosphere of pervasive abuse, addiction and abandonment is balanced by Caouette's stable adult relationship with his caring boyfriend.;;Documentary;;Jonathan Caouette;;2004;;NC;;https://www.rottentomatoes.com/m/tarnation
Control Room;;87;;95;;NC;;Filmmaker Jehane Noujaim provides a behind-the-scenes look at the operations of Al-Jazeera -- the most prominent television news network in the Arab world -- during the war in Iraq. Through interviews with American journalists, journalists reporting for Al-Jazeera, and high-ranking U.S. military officials, Noujaim explores the nature of media bias, Al-Jazeera's relationship with the Arab community and the network's perception in the Western world.;;Documentary;;Jehane Noujaim;;2004;;Josh Rushing,Hassan Ibrahim,Tom Mintier,David Shuster;;https://www.rottentomatoes.com/m/control_room
The Yes Men;;67;;85;;R;;This documentary showcases the beginnings of the "Yes Men," a parody group started by Mike Bonanno and Andy Bichlbaum, who initially set up a fake World Trade Organization website to spoof the hypocrisy of the group. Gradually, conferences and news media started to contact the two men thinking they were the actual WTO. Mike and Andy began impersonating members of the WTO at these events, using exaggerated and callous statements to satirize the actions of the organization.;;Documentary;;Dan Ollman,Sarah Price,Chris Smith;;2004;;Andy Bichlbaum,Mike Bonanno,Michael Moore,Laura Nix,Marco Deseriis,Wago Kreider,Patrick Lichty,Matt McElligott;;https://www.rottentomatoes.com/m/yes_men
Distant;;82;;87;;PG-13;;After losing his factory job, Yusuf (Mehmet Emin Toprak) leaves his Turkish village and travels to Istanbul in search of work. There, he lives with his cousin Mahmut (Muzaffer Özdemir), a well-to-do photographer. Yusuf, who assumed it would be easy to secure a position aboard a ship, has little luck in his job search. As the days go by, Mahmut clashes with his countrified cousin over their vast differences in personality -- and, perhaps more so, their uncomfortable similarities.;;Drama;;Nuri Bilge Ceylan;;2004;;Muzaffer Özdemir,Zuhal Gencer,Nazan Kirilmis,Feridun Koc,Fatma Ceylan,Emin Toprak,Ebru Ceylan,Bahattin Serter;;https://www.rottentomatoes.com/m/distant
Good Bye Lenin!;;93;;90;;R;;In October 1989, right before the fall of the Berlin Wall, Alex Kerner (Daniel Brühl) is living with his mom, Christiane (Kathrin Sass), and sister, Ariane (Maria Simon). But when the mother, a loyal party member, sees Alex participating in an anti-communist rally, she falls into a coma and misses the revolution. After she wakes, doctors say any jarring event could make her have a heart attack, meaning the family must go to great lengths to pretend communism still reigns in Berlin.;;Drama,Comedy;;Wolfgang Becker;;2004;;Daniel Brühl,Maria Simon,Chulpan Khamatova,Florian Lukas,Alexander Beyer,Michael Gwisdek,Katrin Saß,Burghart Klaußner;;https://www.rottentomatoes.com/m/good_bye_lenin
Since Otar Left;;89;;96;;NC;;Elderly Eka (Esther Gorintin) lives with her daughter, Marina (Nino Khomasuridze), and granddaughter Ada (Dinara Drukarova) in a depressed Georgian city. Eka spends most of her time thinking about her son, Otar, who communicates with her via letters from Paris. When Marina learns that Otar has died, she enlists Ada to continue writing to Eka, as Otar, to save her mother the grief of losing her son. The situation becomes complicated, though, when Eka says she intends to visit Otar in France.;;Drama;;Julie Bertuccelli;;2004;;Esther Gorintin,Nino Khomasuridze,Dinara Drukarova,Temur Kalandadze,Rusudan Bolqvadze,Sasha Sarishvili,Duta Skhirladze;;https://www.rottentomatoes.com/m/since_otar_left
Hotel Rwanda;;94;;91;;PG-13;;Paul Rusesabagina (Don Cheadle), a Hutu, manages the Hôtel des Mille Collines and lives a happy life with his Tutsi wife (Sophie Okonedo) and their three children. But when Hutu military forces initiate a campaign of ethnic cleansing against the Tutsi minority, Paul is compelled to allow refugees to take shelter in his hotel. As the U.N. pulls out, Paul must struggle alone to protect the Tutsi refugees in the face of the escalating violence later known as the Rwandan genocide.;;Drama;;Terry George;;2004;;Don Cheadle,Sophie Okonedo,Joaquin Phoenix,Nick Nolte,Desmond Dube,David O'Hara,Fana Mokoena,Mothusi Magano,Leleti Khumalo,Cara Seymour,Hakeem Kae-Kazim,Tony Kgoroge,Mosa Kaiser,Lebo Mashile;;https://www.rottentomatoes.com/m/hotel_rwanda
